"iter";"num_air";"num_mach";"num_brig";"num_per";"status";"select_air";"select_mach";"select_brig";"cost";"res_cost";"fire_cost";"feas_time";"infeas_time";"total_time"
1;10;5;5;40;"TIME_LIMIT";7;3;4;7729806;7500470;229336;300,114423751831;15,6106643676758;315,725088119507
2;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,036514282227;300,018033981323;600,05454826355
3;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,00993347168;300,029054641724;600,038988113403
4;10;5;5;40;"TIME_LIMIT";7;3;4;7088514;6824810;263704;300,134016036987;59,8713302612305;360,005346298218
5;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,024768829346;300,039463043213;600,064231872559
6;10;5;5;40;"TIME_LIMIT";9;3;5;10357591;10047820;309771;300,02725982666;240,836227416992;540,863487243652
7;10;5;5;40;"OPTIMAL";4;0;1;1694875;1459910;234965;43,275899887085;0;43,275899887085
8;10;5;5;40;"OPTIMAL";5;2;0;1986742;1618000;368742;77,2595138549805;0;77,2595138549805
9;10;5;5;40;"OPTIMAL";4;0;0;1615842;1440000;175842;44,1181106567383;0;44,1181106567383
10;10;5;5;40;"OPTIMAL";5;1;1;2492320;2342450;149870;169,655696868896;0;169,655696868896
11;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,168916702271;300,055246353149;600,22416305542
12;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,0442943573;300,012264251709;600,056558609009
13;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,022785186768;300,016876220703;600,039661407471
14;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,036224365234;300,014123916626;600,05034828186
15;10;5;5;40;"TIME_LIMIT";3;4;5;4199085;3951410;247675;300,109579086304;4,63014793395996;304,739727020264
16;10;5;5;40;"OPTIMAL";4;0;1;928212;814820;113392;11,2475109100342;0;11,2475109100342
17;10;5;5;40;"OPTIMAL";3;1;3;1123402;914330;209072;41,324857711792;0;41,324857711792
18;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,129156112671;300,011768341064;600,140924453735
19;10;5;5;40;"OPTIMAL";2;0;0;785771;660000;125771;38,4003028869629;0;38,4003028869629
20;10;5;5;40;"TIME_LIMIT";8;2;5;9298989;7959530;1339459;300,055299758911;46,0843086242676;346,139608383179
21;10;5;5;40;"OPTIMAL";3;1;2;1562423;1326740;235683;145,932367324829;0;145,932367324829
22;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,035791397095;300,016935348511;600,052726745605
23;10;5;5;40;"OPTIMAL";3;0;1;1243730;1115490;128240;241,464427947998;0;241,464427947998
24;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,015369415283;300,015872955322;600,031242370605
25;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,050367355347;300,02480506897;600,075172424316
26;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,041124343872;300,070211410522;600,111335754395
27;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,097173690796;300,039602279663;600,136775970459
28;10;5;5;40;"TIME_LIMIT";6;2;5;7320702;5860990;1459712;300,019540786743;140,767581939697;440,78712272644
29;10;5;5;40;"OPTIMAL";3;1;0;571552;524750;46802;5,19561767578125;0;5,19561767578125
30;10;5;5;40;"TIME_LIMIT";2;1;5;3944728;2157480;1787248;300,01900100708;85,8073577880859;385,826358795166
31;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,015794754028;300,003128051758;600,018922805786
32;10;5;5;40;"OPTIMAL";4;0;2;1819615;1420410;399205;86,0260601043701;0;86,0260601043701
33;10;5;5;40;"OPTIMAL";3;0;1;736842;649260;87582;3,07100677490234;0;3,07100677490234
34;10;5;5;40;"OPTIMAL";4;0;2;1186623;1097000;89623;67,2459926605225;0;67,2459926605225
35;10;5;5;40;"TIME_LIMIT";8;2;4;8387649;8135210;252439;300,165111541748;208,492218017578;508,657329559326
36;10;5;5;40;"OPTIMAL";3;0;1;959553;795700;163853;82,1392879486084;0;82,1392879486084
37;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,130706787109;300,01869392395;600,14940071106
38;10;5;5;40;"OPTIMAL";2;1;1;559267;478540;80727;8,39029884338379;0;8,39029884338379
39;10;5;5;40;"OPTIMAL";3;3;1;1757369;1215100;542269;129,79075050354;0;129,79075050354
40;10;5;5;40;"OPTIMAL";2;0;2;389013;326480;62533;3,13380813598633;0;3,13380813598633
41;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,013431549072;300,034725189209;600,048156738281
42;10;5;5;40;"TIME_LIMIT";5;3;5;6481793;6081600;400193;300,000087738037;286,573551177979;586,573638916016
43;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,015403747559;300,079067230225;600,094470977783
44;10;5;5;40;"OPTIMAL";5;0;0;1700449;1512000;188449;66,9086799621582;0;66,9086799621582
45;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,017116546631;300,056751251221;600,073867797852
46;10;5;5;40;"INFEASIBLE";0;0;0;NA;NA;NA;130,548252105713;300,003604888916;430,551856994629
47;10;5;5;40;"OPTIMAL";2;1;1;715258;566730;148528;5,56338119506836;0;5,56338119506836
48;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,007894515991;300,012868881226;600,020763397217
49;10;5;5;40;"TIME_LIMIT";10;2;5;10183971;9936440;247531;300,023538589478;88,8377819061279;388,861320495605
50;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,04296875;300,04140663147;600,08437538147
1;5;10;5;20;"INFEASIBLE";0;4;3;275979;211880;64099;0,499488830566406;0,675943374633789;1,1754322052002
2;5;10;5;20;"OPTIMAL";2;1;2;871632;749020;122612;9,60246467590332;0;9,60246467590332
3;5;10;5;20;"OPTIMAL";2;3;1;863931;747680;116251;9,22391700744629;0;9,22391700744629
4;5;10;5;20;"INFEASIBLE";0;3;2;237728;153400;84328;0,505809783935547;0,793428421020508;1,29923820495605
5;5;10;5;20;"OPTIMAL";3;2;4;1869369;1291850;577519;108,564222335815;0;108,564222335815
6;5;10;5;20;"OPTIMAL";3;0;0;900478;825600;74878;12,1387748718262;0;12,1387748718262
7;5;10;5;20;"OPTIMAL";1;3;2;879265;420400;458865;3,23569869995117;0;3,23569869995117
8;5;10;5;20;"OPTIMAL";1;2;2;411863;312160;99703;4,80794143676758;0;4,80794143676758
9;5;10;5;20;"OPTIMAL";1;3;1;617877;445060;172817;5,81117057800293;0;5,81117057800293
10;5;10;5;20;"OPTIMAL";1;3;2;1082365;491580;590785;14,015926361084;0;14,015926361084
11;5;10;5;20;"OPTIMAL";2;0;0;283734;249600;34134;0,409872055053711;0;0,409872055053711
12;5;10;5;20;"OPTIMAL";2;2;1;604823;467160;137663;3,07726287841797;0;3,07726287841797
13;5;10;5;20;"INFEASIBLE";0;7;5;450497;354390;96107;0,566736221313477;0,472799301147461;1,03953552246094
14;5;10;5;20;"OPTIMAL";2;4;2;1770567;1107040;663527;10,8107223510742;0;10,8107223510742
15;5;10;5;20;"INFEASIBLE";0;6;3;379357;298290;81067;0,57933235168457;0,512699127197266;1,09203147888184
16;5;10;5;20;"INFEASIBLE";1;5;4;1416786;873990;542796;0,403772354125977;1,77377128601074;2,17754364013672
17;5;10;5;20;"OPTIMAL";1;2;2;903122;449970;453152;11,5213088989258;0;11,5213088989258
18;5;10;5;20;"OPTIMAL";3;2;2;826116;750960;75156;2,85156631469727;0;2,85156631469727
19;5;10;5;20;"OPTIMAL";1;4;3;522662;399850;122812;23,60671043396;0;23,60671043396
20;5;10;5;20;"OPTIMAL";2;3;1;456857;404760;52097;3,42428779602051;0;3,42428779602051
21;5;10;5;20;"OPTIMAL";2;5;2;522359;424160;98199;14,0885391235352;0;14,0885391235352
22;5;10;5;20;"INFEASIBLE";2;6;5;2012831;1532200;480631;2,06208038330078;4,35376739501953;6,41584777832031
23;5;10;5;20;"OPTIMAL";2;1;3;882412;573840;308572;3,28924369812012;0;3,28924369812012
24;5;10;5;20;"INFEASIBLE";3;2;5;2706129;2009500;696629;13,9404945373535;5,6744499206543;19,6149444580078
25;5;10;5;20;"OPTIMAL";2;2;1;216215;196070;20145;0,505523681640625;0;0,505523681640625
26;5;10;5;20;"INFEASIBLE";4;7;5;2272949;2141290;131659;1,27507209777832;0,688226699829102;1,96329879760742
27;5;10;5;20;"INFEASIBLE";0;7;4;480524;374800;105724;0,540260314941406;0,860851287841797;1,4011116027832
28;5;10;5;20;"OPTIMAL";3;3;3;2428157;2070170;357987;43,2732467651367;0;43,2732467651367
29;5;10;5;20;"INFEASIBLE";4;3;3;2881824;2200400;681424;13,4874458312988;8,59385681152344;22,0813026428223
30;5;10;5;20;"OPTIMAL";2;2;4;1191692;762340;429352;6,71051597595215;0;6,71051597595215
31;5;10;5;20;"OPTIMAL";2;2;1;858511;544810;313701;3,66108512878418;0;3,66108512878418
32;5;10;5;20;"OPTIMAL";2;1;2;1249650;769080;480570;4,69320297241211;0;4,69320297241211
33;5;10;5;20;"INFEASIBLE";2;4;5;1801067;1100030;701037;3,23811531066895;3,80055236816406;7,03866767883301
34;5;10;5;20;"INFEASIBLE";3;5;4;2185508;1580190;605318;0,448930740356445;7,53340530395508;7,98233604431152
35;5;10;5;20;"INFEASIBLE";4;4;5;3136436;2490600;645836;1,26654243469238;5,75168418884277;7,01822662353516
36;5;10;5;20;"OPTIMAL";3;3;3;1705613;1459300;246313;75,7897548675537;0;75,7897548675537
37;5;10;5;20;"OPTIMAL";2;1;3;676683;540470;136213;1,41969299316406;0;1,41969299316406
38;5;10;5;20;"OPTIMAL";2;2;2;734955;562010;172945;2,89011001586914;0;2,89011001586914
39;5;10;5;20;"INFEASIBLE";0;5;3;372617;248540;124077;0,562152862548828;0,582752227783203;1,14490509033203
40;5;10;5;20;"OPTIMAL";2;0;0;371217;240000;131217;0,442049026489258;0;0,442049026489258
41;5;10;5;20;"INFEASIBLE";0;2;5;290294;226520;63774;0,473329544067383;0,447052001953125;0,920381546020508
42;5;10;5;20;"OPTIMAL";3;0;1;1327008;1085510;241498;9,37364387512207;0;9,37364387512207
43;5;10;5;20;"INFEASIBLE";4;5;5;3329018;2783570;545448;0,796844482421875;3,45486640930176;4,25171089172363
44;5;10;5;20;"OPTIMAL";1;4;1;465924;355360;110564;11,9209995269775;0;11,9209995269775
45;5;10;5;20;"INFEASIBLE";3;3;5;1696827;1538880;157947;9,24320411682129;5,60597038269043;14,8491744995117
46;5;10;5;20;"OPTIMAL";2;2;1;1038611;682700;355911;6,28448295593262;0;6,28448295593262
47;5;10;5;20;"OPTIMAL";3;1;2;1134602;763680;370922;3,50626945495605;0;3,50626945495605
48;5;10;5;20;"OPTIMAL";1;3;2;619507;474760;144747;38,4326648712158;0;38,4326648712158
49;5;10;5;20;"OPTIMAL";3;1;1;818114;693280;124834;4,25005531311035;0;4,25005531311035
50;5;10;5;20;"OPTIMAL";3;5;3;2597381;1843520;753861;9,71143913269043;0;9,71143913269043
1;5;10;5;30;"OPTIMAL";2;2;4;2055317;1250460;804857;79,3830604553223;0;79,3830604553223
2;5;10;5;30;"INFEASIBLE";0;5;3;526798;391780;135018;1,52152252197266;1,34157180786133;2,86309432983398
3;5;10;5;30;"OPTIMAL";2;3;0;945331;594950;350381;10,535099029541;0;10,535099029541
4;5;10;5;30;"OPTIMAL";1;5;2;710948;532020;178928;127,766416549683;0;127,766416549683
5;5;10;5;30;"INFEASIBLE";4;4;5;4526617;3716720;809897;15,3256816864014;13,8496322631836;29,175313949585
6;5;10;5;30;"OPTIMAL";1;2;2;1235495;1010990;224505;250,837162017822;0;250,837162017822
7;5;10;5;30;"OPTIMAL";1;4;3;1265763;914650;351113;52,9166889190674;0;52,9166889190674
8;5;10;5;30;"OPTIMAL";3;3;3;3710219;2689200;1021019;210,359237670898;0;210,359237670898
9;5;10;5;30;"INFEASIBLE";2;4;4;3258435;2064640;1193795;96,3420486450195;13,8019504547119;110,143999099731
10;5;10;5;30;"OPTIMAL";2;3;2;1247814;773120;474694;32,7515525817871;0;32,7515525817871
11;5;10;5;30;"INFEASIBLE";5;4;4;5307662;4558420;749242;63,9408416748047;18,8453540802002;82,7861957550049
12;5;10;5;30;"OPTIMAL";1;6;3;1516506;1072520;443986;123,861892700195;0;123,861892700195
13;5;10;5;30;"TIME_LIMIT";5;1;4;5004945;3858420;1146525;300,180521011353;21,0730609893799;321,253582000732
14;5;10;5;30;"TIME_LIMIT";5;7;5;5454152;4454010;1000142;300,245399475098;29,4213695526123;329,66676902771
15;5;10;5;30;"INFEASIBLE";4;6;4;4048890;3878350;170540;20,2505588531494;2,5179386138916;22,768497467041
16;5;10;5;30;"OPTIMAL";3;3;0;1365086;988300;376786;42,5526599884033;0;42,5526599884033
17;5;10;5;30;"OPTIMAL";2;1;1;437538;372550;64988;1,45950889587402;0;1,45950889587402
18;5;10;5;30;"OPTIMAL";2;3;3;1348505;1120310;228195;68,095874786377;0;68,095874786377
19;5;10;5;30;"OPTIMAL";3;1;1;830888;760030;70858;5,69063186645508;0;5,69063186645508
20;5;10;5;30;"OPTIMAL";3;0;2;1068835;736960;331875;1,54274559020996;0;1,54274559020996
21;5;10;5;30;"INFEASIBLE";4;4;5;4719774;3883200;836574;29,5907955169678;12,7831039428711;42,3738994598389
22;5;10;5;30;"OPTIMAL";2;1;2;816595;632850;183745;65,6699066162109;0;65,6699066162109
23;5;10;5;30;"INFEASIBLE";4;3;5;4495155;3568070;927085;35,3229503631592;18,6463356018066;53,9692859649658
24;5;10;5;30;"OPTIMAL";3;2;0;521210;471750;49460;2,72286224365234;0;2,72286224365234
25;5;10;5;30;"OPTIMAL";2;1;1;700667;609100;91567;31,2289791107178;0;31,2289791107178
26;5;10;5;30;"OPTIMAL";2;1;2;842290;689250;153040;197,364561080933;0;197,364561080933
27;5;10;5;30;"OPTIMAL";2;2;1;599862;465660;134202;5,22958183288574;0;5,22958183288574
28;5;10;5;30;"OPTIMAL";2;2;2;842852;652080;190772;5,5053539276123;0;5,5053539276123
29;5;10;5;30;"OPTIMAL";2;5;3;1961016;1777150;183866;170,644567489624;0;170,644567489624
30;5;10;5;30;"TIME_LIMIT";5;5;5;5658026;4545960;1112066;300,000688552856;77,496976852417;377,497665405273
31;5;10;5;30;"INFEASIBLE";0;3;5;462709;311670;151039;1,2786865234375;1,13879203796387;2,41747856140137
32;5;10;5;30;"OPTIMAL";1;4;3;1800015;933250;866765;57,8230361938477;0;57,8230361938477
33;5;10;5;30;"OPTIMAL";3;4;3;3335706;2354280;981426;53,2010116577148;0;53,2010116577148
34;5;10;5;30;"INFEASIBLE";3;3;5;3885104;3104700;780404;26,0095920562744;8,78037071228027;34,7899627685547
35;5;10;5;30;"INFEASIBLE";4;6;5;4236287;3176640;1059647;24,6727504730225;12,2451858520508;36,9179363250732
36;5;10;5;30;"OPTIMAL";1;1;2;286310;212800;73510;1,43182373046875;0;1,43182373046875
37;5;10;5;30;"OPTIMAL";1;5;1;1076843;858470;218373;214,258562088013;0;214,258562088013
38;5;10;5;30;"OPTIMAL";1;1;2;643076;300160;342916;5,81304359436035;0;5,81304359436035
39;5;10;5;30;"OPTIMAL";1;4;4;1782549;901270;881279;118,655431747437;0;118,655431747437
40;5;10;5;30;"OPTIMAL";2;0;1;521920;414060;107860;8,83820724487305;0;8,83820724487305
41;5;10;5;30;"OPTIMAL";1;3;3;1147853;936060;211793;49,6886978149414;0;49,6886978149414
42;5;10;5;30;"INFEASIBLE";4;3;5;4412936;3770840;642096;200,872732162476;23,8116569519043;224,68438911438
43;5;10;5;30;"OPTIMAL";4;6;2;2255664;1773320;482344;162,904710769653;0;162,904710769653
44;5;10;5;30;"OPTIMAL";2;3;3;1408190;1222090;186100;131,528442382812;0;131,528442382812
45;5;10;5;30;"OPTIMAL";2;3;1;1157366;1016610;140756;135,189311981201;0;135,189311981201
46;5;10;5;30;"OPTIMAL";3;2;2;3066439;2126120;940319;68,6448345184326;0;68,6448345184326
47;5;10;5;30;"OPTIMAL";2;3;4;2900700;1926310;974390;33,693531036377;0;33,693531036377
48;5;10;5;30;"OPTIMAL";2;1;0;863643;736500;127143;31,4472560882568;0;31,4472560882568
49;5;10;5;30;"TIME_LIMIT";5;6;5;4771121;4310490;460631;300,047180175781;25,1872730255127;325,234453201294
50;5;10;5;30;"OPTIMAL";1;5;1;921511;478310;443201;24,4259586334229;0;24,4259586334229
1;5;10;5;40;"TIME_LIMIT";5;4;5;7329000;6179360;1149640;300,037635803223;118,786651611328;418,824287414551
2;5;10;5;40;"TIME_LIMIT";3;4;5;5645470;4120740;1524730;300,282791137695;48,7383975982666;349,021188735962
3;5;10;5;40;"OPTIMAL";2;1;2;694505;582960;111545;101,147356033325;0;101,147356033325
4;5;10;5;40;"INFEASIBLE";2;3;4;4121085;2845100;1275985;124,16748046875;19,3807430267334;143,548223495483
5;5;10;5;40;"OPTIMAL";3;1;2;1233009;1110600;122409;288,728097915649;0;288,728097915649
6;5;10;5;40;"TIME_LIMIT";4;5;4;6492150;4770270;1721880;300,027797698975;43,8108997344971;343,838697433472
7;5;10;5;40;"OPTIMAL";1;5;2;805654;602850;202804;228,502014160156;0;228,502014160156
8;5;10;5;40;"TIME_LIMIT";5;4;4;7128834;5801160;1327674;300,112461090088;67,6807479858398;367,793209075928
9;5;10;5;40;"INFEASIBLE";4;2;5;5828729;4697900;1130829;101,424068450928;32,4661445617676;133,890213012695
10;5;10;5;40;"TIME_LIMIT";4;6;4;6233828;5191200;1042628;300,025674819946;59,1188316345215;359,144506454468
11;5;10;5;40;"INFEASIBLE";3;4;5;5160119;4247140;912979;277,198177337646;24,5603485107422;301,758525848389
12;5;10;5;40;"OPTIMAL";1;1;1;584754;399080;185674;12,4414329528809;0;12,4414329528809
13;5;10;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,045236587524;300,009170532227;600,054407119751
14;5;10;5;40;"TIME_LIMIT";4;6;4;6334136;4950800;1383336;300,017761230469;58,9271373748779;358,944898605347
15;5;10;5;40;"TIME_LIMIT";4;5;5;5247114;5027620;219494;300,062889099121;11,9390506744385;312,00193977356
16;5;10;5;40;"INFEASIBLE";4;6;3;5658825;4822450;836375;71,1005153656006;93,1704978942871;164,271013259888
17;5;10;5;40;"TIME_LIMIT";4;7;3;6133406;5212200;921206;300,014022827148;27,8019332885742;327,815956115723
18;5;10;5;40;"TIME_LIMIT";3;5;5;4162223;3774550;387673;300,057811737061;36,7024040222168;336,760215759277
19;5;10;5;40;"TIME_LIMIT";5;7;4;7554689;6233400;1321289;300,014560699463;68,0973701477051;368,111930847168
20;5;10;5;40;"TIME_LIMIT";3;5;4;4599511;3127950;1471561;300,011167526245;43,2131652832031;343,224332809448
21;5;10;5;40;"TIME_LIMIT";5;7;5;8361150;6744090;1617060;300,019571304321;174,251668930054;474,271240234375
22;5;10;5;40;"INFEASIBLE";4;4;5;5875269;4581870;1293399;10,9033508300781;96,0619812011719;106,96533203125
23;5;10;5;40;"TIME_LIMIT";5;7;4;7067744;6267580;800164;300,014776229858;68,3642177581787;368,378993988037
24;5;10;5;40;"TIME_LIMIT";5;2;5;7855521;6273910;1581611;300,03592300415;150,67857170105;450,7144947052
25;5;10;5;40;"TIME_LIMIT";3;5;5;5456000;4107030;1348970;300,074573516846;75,5335941314697;375,608167648315
26;5;10;5;40;"TIME_LIMIT";4;5;4;4425551;3984160;441391;300,037719726562;63,7999839782715;363,837703704834
27;5;10;5;40;"INFEASIBLE";3;4;4;5274398;4061590;1212808;75,1350021362305;74,4543113708496;149,58931350708
28;5;10;5;40;"OPTIMAL";1;0;3;599065;428700;170365;56,2961883544922;0;56,2961883544922
29;5;10;5;40;"INFEASIBLE";2;3;5;3925036;2855380;1069656;10,3512344360352;15,7629928588867;26,1142272949219
30;5;10;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;300,012271881104;300,026351928711;600,038623809814
31;5;10;5;40;"TIME_LIMIT";3;4;5;3906675;3591140;315535;300,034317016602;45,9804191589355;346,014736175537
32;5;10;5;40;"TIME_LIMIT";4;4;4;3869827;3643860;225967;300,345861434937;15,8647632598877;316,210624694824
33;5;10;5;40;"INFEASIBLE";4;5;5;5509452;4239350;1270102;71,336742401123;87,436222076416;158,772964477539
34;5;10;5;40;"OPTIMAL";1;1;2;569831;438840;130991;73,66237449646;0;73,66237449646
35;5;10;5;40;"TIME_LIMIT";4;6;4;6368351;4765000;1603351;300,003038406372;36,6743659973145;336,677404403687
36;5;10;5;40;"OPTIMAL";2;2;2;1136475;745100;391375;10,4222164154053;0;10,4222164154053
37;5;10;5;40;"TIME_LIMIT";3;8;4;4784924;3091160;1693764;300,015069961548;21,9331321716309;321,948202133179
38;5;10;5;40;"TIME_LIMIT";3;6;5;5307603;3929100;1378503;300,015827178955;41,343132019043;341,358959197998
39;5;10;5;40;"OPTIMAL";1;0;2;323875;240120;83755;2,92205238342285;0;2,92205238342285
40;5;10;5;40;"TIME_LIMIT";2;4;3;4537961;2943740;1594221;300,004405975342;30,9473209381104;330,951726913452
41;5;10;5;40;"TIME_LIMIT";4;6;5;5259721;3698400;1561321;300,02424621582;26,5132369995117;326,537483215332
42;5;10;5;40;"TIME_LIMIT";5;5;5;7758086;6760940;997146;300,057022094727;84,7800827026367;384,837104797363
43;5;10;5;40;"OPTIMAL";1;2;4;692848;546040;146808;277,054542541504;0;277,054542541504
44;5;10;5;40;"TIME_LIMIT";5;4;5;7956662;6415480;1541182;300,09715461731;189,98436164856;490,081516265869
45;5;10;5;40;"TIME_LIMIT";2;6;3;4480107;2869500;1610607;300,027011871338;14,8171062469482;314,844118118286
46;5;10;5;40;"TIME_LIMIT";4;6;5;7171182;5644380;1526802;300,022193908691;192,254976272583;492,277170181274
47;5;10;5;40;"OPTIMAL";1;0;2;890347;657960;232387;66,8542423248291;0;66,8542423248291
48;5;10;5;40;"TIME_LIMIT";4;6;5;5906533;5436750;469783;300,057518005371;48,2157154083252;348,273233413696
49;5;10;5;40;"TIME_LIMIT";3;7;4;2822129;2604490;217639;300,020868301392;33,4560947418213;333,476963043213
50;5;10;5;40;"TIME_LIMIT";4;6;5;5772009;4756190;1015819;300,01157951355;43,6901473999023;343,701726913452
1;10;10;5;20;"OPTIMAL";4;2;3;1640832;1250230;390602;11,8457927703857;0;11,8457927703857
2;10;10;5;20;"OPTIMAL";2;2;1;571958;496220;75738;1,10014724731445;0;1,10014724731445
3;10;10;5;20;"OPTIMAL";4;1;3;1783395;1380940;402455;7,50492668151855;0;7,50492668151855
4;10;10;5;20;"OPTIMAL";3;5;1;1259013;885030;373983;2,78746223449707;0;2,78746223449707
5;10;10;5;20;"INFEASIBLE";0;5;4;367773;268630;99143;0,717647552490234;0,561500549316406;1,27914810180664
6;10;10;5;20;"OPTIMAL";4;1;1;886379;828660;57719;13,8747406005859;0;13,8747406005859
7;10;10;5;20;"OPTIMAL";4;2;1;1981576;1495660;485916;57,5222492218018;0;57,5222492218018
8;10;10;5;20;"OPTIMAL";4;3;2;1455910;1334510;121400;73,4049797058105;0;73,4049797058105
9;10;10;5;20;"INFEASIBLE";7;2;5;3995133;3418600;576533;0,713739395141602;6,10906791687012;6,82280731201172
10;10;10;5;20;"INFEASIBLE";8;5;5;5699548;5194000;505548;12,7162246704102;3,31885528564453;16,0350799560547
11;10;10;5;20;"OPTIMAL";4;2;2;1643353;1507260;136093;37,4454326629639;0;37,4454326629639
12;10;10;5;20;"OPTIMAL";3;2;1;1123868;996200;127668;11,0532627105713;0;11,0532627105713
13;10;10;5;20;"OPTIMAL";7;5;4;4912541;4259680;652861;158,581630706787;0;158,581630706787
14;10;10;5;20;"OPTIMAL";2;2;0;685562;456300;229262;10,4028797149658;0;10,4028797149658
15;10;10;5;20;"OPTIMAL";2;2;2;1132381;687450;444931;18,5059146881104;0;18,5059146881104
16;10;10;5;20;"OPTIMAL";7;2;2;2919657;2505250;414407;51,592041015625;0;51,592041015625
17;10;10;5;20;"OPTIMAL";2;1;3;758184;640620;117564;6,47114562988281;0;6,47114562988281
18;10;10;5;20;"INFEASIBLE";0;3;5;305767;245970;59797;0,633035659790039;1,12689018249512;1,75992584228516
19;10;10;5;20;"OPTIMAL";3;1;3;965142;863970;101172;0,874822616577148;0;0,874822616577148
20;10;10;5;20;"OPTIMAL";5;5;1;1390731;1276660;114071;72,6503829956055;0;72,6503829956055
21;10;10;5;20;"OPTIMAL";4;1;1;964276;843060;121216;3,27812004089355;0;3,27812004089355
22;10;10;5;20;"OPTIMAL";3;1;1;715995;485800;230195;2,02054977416992;0;2,02054977416992
23;10;10;5;20;"INFEASIBLE";7;5;4;4392404;3828400;564004;0,714818954467773;6,10466003417969;6,81947898864746
24;10;10;5;20;"OPTIMAL";4;1;1;1218131;1035240;182891;9,62749290466309;0;9,62749290466309
25;10;10;5;20;"OPTIMAL";4;2;1;1258951;986670;272281;6,67297172546387;0;6,67297172546387
26;10;10;5;20;"INFEASIBLE";7;6;4;5123451;4606800;516651;1,58565902709961;3,03576850891113;4,62142753601074
27;10;10;5;20;"OPTIMAL";4;2;0;1055556;967300;88256;17,6143913269043;0;17,6143913269043
28;10;10;5;20;"OPTIMAL";4;4;2;1922263;1782700;139563;90,9739303588867;0;90,9739303588867
29;10;10;5;20;"INFEASIBLE";6;4;5;3826722;3183980;642742;1,0949649810791;10,6532917022705;11,7482566833496
30;10;10;5;20;"OPTIMAL";5;4;3;3684290;2966840;717450;27,284008026123;0;27,284008026123
31;10;10;5;20;"OPTIMAL";3;3;1;1167658;967290;200368;2,99948692321777;0;2,99948692321777
32;10;10;5;20;"OPTIMAL";4;2;1;785248;738300;46948;1,52119445800781;0;1,52119445800781
33;10;10;5;20;"INFEASIBLE";4;6;5;2480559;1858680;621879;0,642568588256836;5,33168792724609;5,97425651550293
34;10;10;5;20;"OPTIMAL";4;1;2;1083589;928580;155009;4,84071350097656;0;4,84071350097656
35;10;10;5;20;"OPTIMAL";4;1;1;1242398;963970;278428;5,71257400512695;0;5,71257400512695
36;10;10;5;20;"OPTIMAL";3;2;1;1125946;1023090;102856;10,2090015411377;0;10,2090015411377
37;10;10;5;20;"OPTIMAL";3;1;1;653358;563750;89608;0,842466354370117;0;0,842466354370117
38;10;10;5;20;"INFEASIBLE";6;6;5;4272076;3734310;537766;1,44284629821777;6,84646224975586;8,28930854797363
39;10;10;5;20;"OPTIMAL";5;2;2;3015077;2318400;696677;34,3782939910889;0;34,3782939910889
40;10;10;5;20;"OPTIMAL";3;1;1;1048964;941790;107174;13,364351272583;0;13,364351272583
41;10;10;5;20;"OPTIMAL";5;3;1;1107024;1027740;79284;44,9968738555908;0;44,9968738555908
42;10;10;5;20;"INFEASIBLE";0;4;5;395941;296090;99851;0,702671051025391;0,547805786132812;1,2504768371582
43;10;10;5;20;"INFEASIBLE";2;5;5;1911712;946800;964912;3,60555839538574;0,66777229309082;4,27333068847656
44;10;10;5;20;"OPTIMAL";3;0;0;1009345;710400;298945;2,3745174407959;0;2,3745174407959
45;10;10;5;20;"OPTIMAL";5;1;1;1865902;1767690;98212;8,93939781188965;0;8,93939781188965
46;10;10;5;20;"OPTIMAL";1;3;3;744727;527930;216797;7,58291625976562;0;7,58291625976562
47;10;10;5;20;"OPTIMAL";3;1;1;1173337;996650;176687;7,68604278564453;0;7,68604278564453
48;10;10;5;20;"INFEASIBLE";6;5;5;3818508;3292880;525628;0,619525909423828;9,02542114257812;9,64494705200195
49;10;10;5;20;"INFEASIBLE";7;2;4;3925453;3303400;622053;17,3600559234619;11,2227592468262;28,5828151702881
