"iter";"num_air";"num_mach";"num_brig";"num_per";"status";"select_air";"select_mach";"select_brig";"cost";"res_cost";"fire_cost";"feas_time";"infeas_time";"total_time"
51;5;5;5;30;"OPTIMAL";2;1;2;658948;559240;99708;6.65120697021484;0;6.65120697021484
52;5;5;5;30;"INFEASIBLE";4;3;4;4395226;3458400;936826;1.66047096252441;19.2265853881836;20.887056350708
53;5;5;5;30;"OPTIMAL";1;1;1;376236;269150;107086;5.06082725524902;0;5.06082725524902
54;5;5;5;30;"OPTIMAL";2;0;4;1292928;1127030;165898;66.3495216369629;0;66.3495216369629
55;5;5;5;30;"INFEASIBLE";3;0;5;3342758;2530960;811798;1.72678565979004;8.80408668518066;10.5308723449707
56;5;5;5;30;"OPTIMAL";4;2;1;2548985;1936680;612305;147.152486801147;0;147.152486801147
57;5;5;5;30;"OPTIMAL";3;1;2;3532841;2624910;907931;73.2290325164795;0;73.2290325164795
58;5;5;5;30;"OPTIMAL";2;2;2;1136794;706030;430764;3.1271915435791;0;3.1271915435791
59;5;5;5;30;"INFEASIBLE";0;4;5;553111;406180;146931;0.864484786987305;0.669286727905273;1.53377151489258
60;5;5;5;30;"OPTIMAL";3;1;3;2291670;1949560;342110;263.984006881714;0;263.984006881714
61;5;5;5;30;"OPTIMAL";2;1;1;931052;741710;189342;128.78818321228;0;128.78818321228
62;5;5;5;30;"OPTIMAL";2;1;3;1500994;1219350;281644;57.5858631134033;0;57.5858631134033
63;5;5;5;30;"OPTIMAL";2;0;1;277970;235830;42140;0.95503044128418;0;0.95503044128418
64;5;5;5;30;"OPTIMAL";2;1;2;1966424;1115520;850904;157.805459976196;0;157.805459976196
65;5;5;5;30;"OPTIMAL";2;1;3;893620;757350;136270;58.1015605926514;0;58.1015605926514
66;5;5;5;30;"OPTIMAL";2;2;3;975892;803910;171982;191.663675308228;0;191.663675308228
67;5;5;5;30;"INFEASIBLE";2;3;3;2058101.9999998;1872599.9999998;185502;16.0152626037598;2.922119140625;18.9373817443848
68;5;5;5;30;"INFEASIBLE";4;1;4;4298566;3504900;793666;37.231876373291;11.5510520935059;48.7829284667969
69;5;5;5;30;"OPTIMAL";2;1;3;1351621;1151460;200161;120.023750305176;0;120.023750305176
70;5;5;5;30;"OPTIMAL";1;1;4;1322933;963210;359723;20.8514766693115;0;20.8514766693115
71;5;5;5;30;"INFEASIBLE";0;1;3;341199;200660;140539;0.838016510009766;0.771377563476562;1.60939407348633
72;5;5;5;30;"OPTIMAL";1;2;3;636791;496700;140091;147.055562973022;0;147.055562973022
73;5;5;5;30;"OPTIMAL";4;3;4;4137442;3228870;908572;65.0056171417236;0;65.0056171417236
74;5;5;5;30;"OPTIMAL";2;2;2;1936021;1598010;338011;31.9039134979248;0;31.9039134979248
75;5;5;5;30;"INFEASIBLE";3;1;5;3328051;2333980;994071;30.0153999328613;5.92914390563965;35.944543838501
76;5;5;5;30;"OPTIMAL";2;1;1;519954;424480;95474;8.68942451477051;0;8.68942451477051
77;5;5;5;30;"INFEASIBLE";5;2;5;5039253;4143900;895353;0.831995010375977;23.7712993621826;24.6032943725586
78;5;5;5;30;"OPTIMAL";1;2;2;465324;347090;118234;49.374454498291;0;49.374454498291
79;5;5;5;30;"OPTIMAL";4;2;3;4583417;3638380;945037;54.7459163665771;0;54.7459163665771
80;5;5;5;30;"OPTIMAL";2;2;2;2395764;1471350;924414;117.557813644409;0;117.557813644409
81;5;5;5;30;"OPTIMAL";3;0;3;2569282;2383330;185952;20.9705047607422;0;20.9705047607422
82;5;5;5;30;"OPTIMAL";2;1;1;1026316;598010;428306;14.0172576904297;0;14.0172576904297
83;5;5;5;30;"OPTIMAL";2;2;0;428735;376250;52485;2.41441917419434;0;2.41441917419434
84;5;5;5;30;"OPTIMAL";2;2;1;768397;672400;95997;110.031143188477;0;110.031143188477
85;5;5;5;30;"OPTIMAL";3;0;2;1376543;1014810;361733;5.5555362701416;0;5.5555362701416
86;5;5;5;30;"OPTIMAL";1;2;3;1212510;1015990;196520;185.369010925293;0;185.369010925293
87;5;5;5;30;"INFEASIBLE";3;3;4;3590043;2894490;695553;12.3717422485352;7.56167221069336;19.9334144592285
88;5;5;5;30;"INFEASIBLE";4;2;5;4447335;3661800;785535;2.21316146850586;4.94158363342285;7.15474510192871
89;5;5;5;30;"INFEASIBLE";2;1;5;2478873;2071200;407673;91.5546035766602;3.94904518127441;95.5036487579346
90;5;5;5;30;"OPTIMAL";2;2;3;1143978;980830;163148;76.8380603790283;0;76.8380603790283
91;5;5;5;30;"OPTIMAL";3;0;4;2821329;1780500;1040829;23.6372547149658;0;23.6372547149658
92;5;5;5;30;"INFEASIBLE";3;2;5;3487196;2702350;784846;19.2982883453369;5.59005546569824;24.8883438110352
93;5;5;5;30;"OPTIMAL";1;2;3;616180;459300;156880;121.451103210449;0;121.451103210449
94;5;5;5;30;"OPTIMAL";3;1;1;1334892;1228630;106262;11.6200485229492;0;11.6200485229492
95;5;5;5;30;"OPTIMAL";3;0;2;1490096;1363360;126736;16.8968677520752;0;16.8968677520752
96;5;5;5;30;"OPTIMAL";2;1;1;557941;494170;63771;8.15769958496094;0;8.15769958496094
97;5;5;5;30;"OPTIMAL";2;2;3;1764448;1582270;182178;104.358377456665;0;104.358377456665
98;5;5;5;30;"OPTIMAL";3;1;3;2524904;2088620;436284;325.210247039795;0;325.210247039795
99;5;5;5;30;"OPTIMAL";3;1;2;2032352;1849230;183122;37.1315765380859;0;37.1315765380859
100;5;5;5;30;"OPTIMAL";1;3;2;638241;465980;172261;176.465246200562;0;176.465246200562
1;5;5;5;40;"OPTIMAL";1;1;2;589494;447270;142224;61.8036708831787;0;61.8036708831787
2;5;5;5;40;"TIME_LIMIT";3;2;4;5205933;3768000;1437933;1200.02623748779;260.222442626953;1460.24868011475
3;5;5;5;40;"OPTIMAL";2;1;2;2288562;1852430;436132;993.675973892212;0;993.675973892212
4;5;5;5;40;"OPTIMAL";2;2;2;1614430;1424820;189610;740.827377319336;0;740.827377319336
5;5;5;5;40;"INFEASIBLE";3;4;5;4980677;3852000;1128677;39.8531589508057;21.6040992736816;61.4572582244873
6;5;5;5;40;"TIME_LIMIT";3;4;5;4446308;4063350;382958;1200.02084922791;376.446363449097;1576.467212677
7;5;5;5;40;"OPTIMAL";2;1;4;2524010;2280350;243660;504.558633804321;0;504.558633804321
8;5;5;5;40;"INFEASIBLE";5;2;5;7182711;5970750;1211961;79.0870609283447;28.30149269104;107.388553619385
9;5;5;5;40;"INFEASIBLE";2;4;5;3254924;2956350;298574;1080.67593002319;68.1781444549561;1148.85407447815
10;5;5;5;40;"OPTIMAL";2;1;1;645483;558070;87413;69.737907409668;0;69.737907409668
11;5;5;5;40;"TIME_LIMIT";5;3;5;7720040;6270340;1449700;1200.02819442749;643.4453125;1843.47350692749
12;5;5;5;40;"OPTIMAL";3;2;3;3530835;2486770;1044065;406.478548049927;0;406.478548049927
13;5;5;5;40;"INFEASIBLE";4;1;5;5969420;4634590;1334830;622.55223274231;199.346364974976;821.898597717285
14;5;5;5;40;"OPTIMAL";1;1;1;580101;403310;176791;23.5446662902832;0;23.5446662902832
15;5;5;5;40;"OPTIMAL";4;2;4;4764585;3629190;1135395;929.442428588867;0;929.442428588867
16;5;5;5;40;"OPTIMAL";2;1;3;1771037;1519390;251647;82.0465984344482;0;82.0465984344482
17;5;5;5;40;"OPTIMAL";2;2;4;3953672;2523650;1430022;762.206209182739;0;762.206209182739
18;5;5;5;40;"INFEASIBLE";4;4;4;6009888;4956300;1053588;35.7788944244385;234.606605529785;270.385499954224
19;5;5;5;40;"OPTIMAL";2;1;2;2525172;1599920;925252;263.928018569946;0;263.928018569946
20;5;5;5;40;"INFEASIBLE";3;3;4;4665732;3564060;1101672;48.467960357666;28.0556869506836;76.5236473083496
21;5;5;5;40;"INFEASIBLE";4;2;5;6459078;5125570;1333508;396.603055953979;341.363716125488;737.966772079468
22;5;5;5;40;"OPTIMAL";2;0;2;876248;759820;116428;123.043622970581;0;123.043622970581
23;5;5;5;40;"OPTIMAL";2;1;1;900723;730360;170363;36.8801956176758;0;36.8801956176758
24;5;5;5;40;"INFEASIBLE";4;2;5;6462051;5056610;1405441;132.378295898438;390.211355209351;522.589651107788
25;5;5;5;40;"OPTIMAL";3;3;2;2721982;2024720;697262;375.359405517578;0;375.359405517578
26;5;5;5;40;"OPTIMAL";1;0;2;781146;549880;231266;32.6266403198242;0;32.6266403198242
27;5;5;5;40;"OPTIMAL";1;1;2;400243;321760;78483;2.4195442199707;0;2.4195442199707
28;5;5;5;40;"INFEASIBLE";4;3;5;6579788;5408000;1171788;35.6973209381104;99.4380569458008;135.135377883911
29;5;5;5;40;"OPTIMAL";1;2;3;1334098;1083110;250988;117.358589172363;0;117.358589172363
30;5;5;5;40;"OPTIMAL";3;1;3;2818556;2545270;273286;581.807216644287;0;581.807216644287
31;5;5;5;40;"INFEASIBLE";4;4;5;6218740;4906070;1312670;4.11615371704102;37.0120964050293;41.1282501220703
32;5;5;5;40;"OPTIMAL";2;1;3;1632050;1408670;223380;557.177476882935;0;557.177476882935
33;5;5;5;40;"INFEASIBLE";2;1;4;3942537;2586700;1355837;64.3248558044434;28.6752910614014;93.0001468658447
34;5;5;5;40;"INFEASIBLE";4;2;5;6042388;4762590;1279798;42.5089282989502;33.1560325622559;75.6649608612061
35;5;5;5;40;"OPTIMAL";2;1;1;216352;194320;22032;1.55171775817871;0;1.55171775817871
36;5;5;5;40;"OPTIMAL";2;2;2;689420;545970;143450;48.3508682250977;0;48.3508682250977
37;5;5;5;40;"OPTIMAL";1;3;1;780514;605470;175044;36.7501773834229;0;36.7501773834229
38;5;5;5;40;"OPTIMAL";3;2;2;1532924;1116340;416584;11.2701263427734;0;11.2701263427734
39;5;5;5;40;"INFEASIBLE";2;3;4;3639909;2779120;860789;41.0936222076416;14.8457183837891;55.9393405914307
40;5;5;5;40;"OPTIMAL";3;2;0;499289;421550;77739;2.52845001220703;0;2.52845001220703
41;5;5;5;40;"OPTIMAL";2;2;2;2068150;1889330;178820;308.640342712402;0;308.640342712402
42;5;5;5;40;"OPTIMAL";2;1;0;1799263;1534350;264913;1033.62797164917;0;1033.62797164917
43;5;5;5;40;"INFEASIBLE";5;2;3;7433770;6322800;1110970;598.545251846313;29.3674945831299;627.912746429443
44;5;5;5;40;"OPTIMAL";2;2;2;1465289;1297050;168239;155.727987289429;0;155.727987289429
45;5;5;5;40;"OPTIMAL";3;0;1;4358408;3119140;1239268;800.828790664673;0;800.828790664673
46;5;5;5;40;"INFEASIBLE";3;3;5;4739699;3379870;1359829;441.125202178955;31.1102390289307;472.235441207886
47;5;5;5;40;"TIME_LIMIT";4;2;5;6743898;5384600;1359298;1200.02306938171;91.2700099945068;1291.29307937622
48;5;5;5;40;"TIME_LIMIT";4;3;5;6527537;4988050;1539487;1200.01322364807;73.0238590240479;1273.03708267212
49;5;5;5;40;"INFEASIBLE";4;5;4;6314103;5050900;1263203;4.27976608276367;103.04993057251;107.329696655273
50;5;5;5;40;"OPTIMAL";3;3;1;3551813;2582460;969353;462.694026947021;0;462.694026947021
51;5;5;5;40;"OPTIMAL";3;0;0;532804;444000;88804;2.0689868927002;0;2.0689868927002
52;5;5;5;40;"INFEASIBLE";2;2;5;3951293;2884760;1066533;93.0295524597168;33.3344135284424;126.363965988159
53;5;5;5;40;"OPTIMAL";2;1;2;1671968;1495660;176308;989.209371566772;0;989.209371566772
54;5;5;5;40;"OPTIMAL";2;2;2;2911103;1791160;1119943;178.488939285278;0;178.488939285278
55;5;5;5;40;"OPTIMAL";1;1;1;453430;307280;146150;13.5200157165527;0;13.5200157165527
56;5;5;5;40;"OPTIMAL";1;0;3;512507;393880;118627;41.7897453308105;0;41.7897453308105
57;5;5;5;40;"OPTIMAL";1;0;1;427037;295280;131757;8.20133781433105;0;8.20133781433105
58;5;5;5;40;"OPTIMAL";1;1;2;1897416;873180;1024236;74.5639133453369;0;74.5639133453369
59;5;5;5;40;"INFEASIBLE";4;2;4;5771084;4487590;1283494;463.397977828979;49.5420150756836;512.939992904663
60;5;5;5;40;"OPTIMAL";2;0;2;2177034;1190290;986744;75.970043182373;0;75.970043182373
61;5;5;5;40;"INFEASIBLE";3;2;4;4993922;3783130;1210792;44.819803237915;147.925189971924;192.744993209839
62;5;5;5;40;"OPTIMAL";3;0;1;751952;618060;133892;3.4454288482666;0;3.4454288482666
63;5;5;5;40;"INFEASIBLE";4;2;5;6128146;4983000;1145146;68.0967102050781;249.896465301514;317.993175506592
64;5;5;5;40;"OPTIMAL";2;0;2;280606;241260;39346;2.54758644104004;0;2.54758644104004
65;5;5;5;40;"OPTIMAL";2;2;2;982901;848720;134181;432.589965820312;0;432.589965820312
66;5;5;5;40;"TIME_LIMIT";5;4;5;7853067;6390090;1462977;1200.0110168457;363.678270339966;1563.68928718567
67;5;5;5;40;"OPTIMAL";2;2;2;2163143;1839690;323453;131.977247238159;0;131.977247238159
68;5;5;5;40;"OPTIMAL";1;0;2;458636;344580;114056;23.0233879089355;0;23.0233879089355
69;5;5;5;40;"OPTIMAL";2;2;4;1357312;1178810;178502;952.146034240723;0;952.146034240723
70;5;5;5;40;"OPTIMAL";1;3;2;1818669;900120;918549;262.98136138916;0;262.98136138916
71;5;5;5;40;"OPTIMAL";2;1;3;2569142;1625790;943352;44.3100624084473;0;44.3100624084473
72;5;5;5;40;"OPTIMAL";2;0;1;747909;576080;171829;10.9994735717773;0;10.9994735717773
73;5;5;5;40;"OPTIMAL";1;3;4;1736978;1373200;363778;1046.82971382141;0;1046.82971382141
74;5;5;5;40;"OPTIMAL";2;1;2;892868;777260;115608;53.5745639801025;0;53.5745639801025
75;5;5;5;40;"OPTIMAL";3;1;1;2989973;2118530;871443;337.637580871582;0;337.637580871582
76;5;5;5;40;"OPTIMAL";2;2;1;2741880;1745060;996820;170.407201766968;0;170.407201766968
77;5;5;5;40;"TIME_LIMIT";4;3;5;6846942;5353560;1493382;1200.118724823;30.6591930389404;1230.77791786194
78;5;5;5;40;"OPTIMAL";2;1;2;1518798;915750;603048;71.9884834289551;0;71.9884834289551
79;5;5;5;40;"OPTIMAL";1;3;3;1532445;1101080;431365;295.915775299072;0;295.915775299072
80;5;5;5;40;"OPTIMAL";2;0;4;2278163;2081920;196243;224.388271331787;0;224.388271331787
81;5;5;5;40;"INFEASIBLE";4;3;5;6053233;4868760;1184473;32.0972118377686;41.4308929443359;73.5281047821045
82;5;5;5;40;"INFEASIBLE";3;3;4;5248479;3986400;1262079;69.2439613342285;14.6630611419678;83.9070224761963
83;5;5;5;40;"OPTIMAL";3;1;2;1403417;1257400;146017;1024.60657119751;0;1024.60657119751
84;5;5;5;40;"INFEASIBLE";4;2;5;6130698;4994700;1135998;38.1023178100586;31.4745864868164;69.576904296875
85;5;5;5;40;"OPTIMAL";2;2;1;921496;767360;154136;322.874675750732;0;322.874675750732
86;5;5;5;40;"INFEASIBLE";3;3;5;5140920;3804900;1336020;531.643836975098;67.6699256896973;599.313762664795
87;5;5;5;40;"TIME_LIMIT";4;1;5;6727497;5103810;1623687;1200.03771972656;295.768032073975;1495.80575180054
88;5;5;5;40;"OPTIMAL";2;1;4;2282285;1787130;495155;643.869653701782;0;643.869653701782
89;5;5;5;40;"OPTIMAL";2;2;2;1871785;1665970;205815;698.036329269409;0;698.036329269409
90;5;5;5;40;"OPTIMAL";3;1;2;2587731;2388370;199361;561.839893341064;0;561.839893341064
91;5;5;5;40;"OPTIMAL";3;3;3;2635216;1901180;734036;447.31263923645;0;447.31263923645
92;5;5;5;40;"OPTIMAL";2;3;3;1078251;667640;410611;31.7849884033203;0;31.7849884033203
93;5;5;5;40;"OPTIMAL";2;1;4;2585026;1758900;826126;163.993280410767;0;163.993280410767
94;5;5;5;40;"TIME_LIMIT";4;2;4;5600960;4854800;746160;1200.00586891174;45.1835498809814;1245.18941879272
95;5;5;5;40;"OPTIMAL";2;2;2;993554;683580;309974;39.8114070892334;0;39.8114070892334
96;5;5;5;40;"OPTIMAL";2;2;3;2230801;1844860;385941;168.554100036621;0;168.554100036621
97;5;5;5;40;"OPTIMAL";2;1;3;1138964;981500;157464;53.7971973419189;0;53.7971973419189
98;5;5;5;40;"OPTIMAL";2;1;2;1609238;970220;639018;34.144868850708;0;34.144868850708
99;5;5;5;40;"OPTIMAL";2;0;3;1617023;1453820;163203;158.303623199463;0;158.303623199463
100;5;5;5;40;"INFEASIBLE";3;1;5;4840368;3878870;961498;105.568380355835;266.588855743408;372.157236099243
1;10;5;5;10;"OPTIMAL";2;0;2;558266;458520;99746;0.825035095214844;0;0.825035095214844
2;10;5;5;10;"OPTIMAL";3;2;2;1275557;965330;310227;0.954292297363281;0;0.954292297363281
3;10;5;5;10;"OPTIMAL";3;0;1;880024;632460;247564;0.517799377441406;0;0.517799377441406
4;10;5;5;10;"OPTIMAL";3;0;0;637510;547200;90310;0.562711715698242;0;0.562711715698242
5;10;5;5;10;"OPTIMAL";4;0;1;1245254;972670;272584;0.449541091918945;0;0.449541091918945
6;10;5;5;10;"INFEASIBLE";0;1;2;91899;51890;40009;0.122116088867188;0.187522888183594;0.309638977050781
7;10;5;5;10;"OPTIMAL";5;0;0;794872;712800;82072;0.578975677490234;0;0.578975677490234
8;10;5;5;10;"OPTIMAL";5;0;4;1684815;1413290;271525;0.773750305175781;0;0.773750305175781
9;10;5;5;10;"OPTIMAL";4;0;0;629852;588000;41852;0.158382415771484;0;0.158382415771484
10;10;5;5;10;"OPTIMAL";5;2;1;1663956;1399280;264676;1.0461368560791;0;1.0461368560791
11;10;5;5;10;"INFEASIBLE";6;3;5;2251928;1962000;289928;0.0312271118164062;0.10936164855957;0.140588760375977
12;10;5;5;10;"OPTIMAL";5;1;1;1131820;1059650;72170;0.340126037597656;0;0.340126037597656
13;10;5;5;10;"INFEASIBLE";0;1;2;119507;47580;71927;0.121116638183594;0.0937576293945312;0.214874267578125
14;10;5;5;10;"INFEASIBLE";4;2;2;1503069;1021400;481669;0.127355575561523;0.200168609619141;0.327524185180664
15;10;5;5;10;"OPTIMAL";3;0;1;715068;615660;99408;0.603206634521484;0;0.603206634521484
16;10;5;5;10;"INFEASIBLE";3;2;3;1256081;989100;266981;0.0468540191650391;0.128393173217773;0.175247192382812
17;10;5;5;10;"OPTIMAL";3;2;2;680052;566430;113622;0.687526702880859;0;0.687526702880859
18;10;5;5;10;"OPTIMAL";3;1;2;1258196;934520;323676;1.36614799499512;0;1.36614799499512
19;10;5;5;10;"OPTIMAL";4;0;2;837746;735700;102046;0.489862442016602;0;0.489862442016602
20;10;5;5;10;"INFEASIBLE";0;2;3;146810;79560;67250;0.121976852416992;0.10679817199707;0.228775024414062
21;10;5;5;10;"INFEASIBLE";4;3;4;1630883;1144980;485903;0.178239822387695;0.109359741210938;0.287599563598633
22;10;5;5;10;"OPTIMAL";4;0;2;1109943;871280;238663;0.200643539428711;0;0.200643539428711
23;10;5;5;10;"OPTIMAL";3;2;1;925787;622770;303017;1.32590293884277;0;1.32590293884277
24;10;5;5;10;"INFEASIBLE";0;0;4;564836;68780;496056;0.122407913208008;0.0749607086181641;0.197368621826172
25;10;5;5;10;"INFEASIBLE";0;1;3;75921;56630;19291;0.125015258789062;0.0781135559082031;0.203128814697266
26;10;5;5;10;"INFEASIBLE";9;2;4;3019042;2764100;254942;0.140718460083008;0.10938835144043;0.250106811523438
27;10;5;5;10;"OPTIMAL";4;0;0;646862;6e+05;46862;0.215541839599609;0;0.215541839599609
28;10;5;5;10;"OPTIMAL";4;0;1;813642;729050;84592;0.418951034545898;0;0.418951034545898
29;10;5;5;10;"OPTIMAL";3;1;1;1163901;827680;336221;0.503208160400391;0;0.503208160400391
30;10;5;5;10;"INFEASIBLE";0;1;3;119558;69300;50258;0.117622375488281;0.0907039642333984;0.20832633972168
31;10;5;5;10;"INFEASIBLE";0;1;3;141025;67490;73535;0.125583648681641;0.0937576293945312;0.219341278076172
32;10;5;5;10;"OPTIMAL";6;0;0;1163728;1065600;98128;0.775091171264648;0;0.775091171264648
33;10;5;5;10;"OPTIMAL";4;1;2;815092;728800;86292;0.309135437011719;0;0.309135437011719
34;10;5;5;10;"OPTIMAL";6;2;3;2125721;1838940;286781;1.08440208435059;0;1.08440208435059
35;10;5;5;10;"OPTIMAL";3;2;3;726674;651530;75144;0.703140258789062;0;0.703140258789062
36;10;5;5;10;"OPTIMAL";4;0;2;514464;469260;45204;0.218746185302734;0;0.218746185302734
37;10;5;5;10;"OPTIMAL";2;2;2;477443;308280;169163;1.45793533325195;0;1.45793533325195
38;10;5;5;10;"INFEASIBLE";0;3;3;155759;84820;70939;0.137735366821289;0.0781078338623047;0.215843200683594
39;10;5;5;10;"OPTIMAL";1;2;2;743190;368580;374610;0.80903434753418;0;0.80903434753418
40;10;5;5;10;"INFEASIBLE";6;1;5;2117146;1819100;298046;0.0937843322753906;0.0937290191650391;0.18751335144043
41;10;5;5;10;"OPTIMAL";4;1;2;795103;684450;110653;0.278228759765625;0;0.278228759765625
42;10;5;5;10;"OPTIMAL";4;2;1;1091285;807960;283325;0.637365341186523;0;0.637365341186523
43;10;5;5;10;"OPTIMAL";3;2;2;926903;642090;284813;0.527748107910156;0;0.527748107910156
44;10;5;5;10;"OPTIMAL";3;1;2;1146439;840160;306279;0.671962738037109;0;0.671962738037109
45;10;5;5;10;"INFEASIBLE";8;2;4;2593765;2305800;287965;0.10600471496582;0.10938835144043;0.21539306640625
46;10;5;5;10;"INFEASIBLE";9;4;4;3123241;2849400;273841;0.10936164855957;0.114320755004883;0.223682403564453
47;10;5;5;10;"INFEASIBLE";7;3;4;2484510;2256590;227920;0.172832489013672;0.109384536743164;0.282217025756836
48;10;5;5;10;"INFEASIBLE";0;2;1;541433;50600;490833;0.122312545776367;0.125011444091797;0.247323989868164
49;10;5;5;10;"INFEASIBLE";0;4;0;101067;64000;37067;0.140644073486328;0.0937881469726562;0.234432220458984
50;10;5;5;10;"INFEASIBLE";0;2;5;148931;104260;44671;0.137775421142578;0.0781345367431641;0.215909957885742
51;10;5;5;10;"INFEASIBLE";6;2;3;2076745;1783600;293145;0.109922409057617;0.12971305847168;0.239635467529297
52;10;5;5;10;"OPTIMAL";4;0;0;826794;734400;92394;0.309003829956055;0;0.309003829956055
53;10;5;5;10;"OPTIMAL";4;1;1;866862;673520;193342;0.372097015380859;0;0.372097015380859
54;10;5;5;10;"OPTIMAL";4;0;3;1006911;898940;107971;0.18754768371582;0;0.18754768371582
55;10;5;5;10;"OPTIMAL";2;2;3;297103;260670;36433;0.125207901000977;0;0.125207901000977
56;10;5;5;10;"INFEASIBLE";9;1;5;3046522;2734090;312432;0.126291275024414;0.109386444091797;0.235677719116211
57;10;5;5;10;"INFEASIBLE";0;1;5;146105;87400;58705;0.118114471435547;0.109336853027344;0.227451324462891
58;10;5;5;10;"OPTIMAL";2;2;2;694392;442320;252072;0.614675521850586;0;0.614675521850586
59;10;5;5;10;"INFEASIBLE";0;2;4;121351;93090;28261;0.109384536743164;0.0972309112548828;0.206615447998047
60;10;5;5;10;"OPTIMAL";2;1;2;734595;602560;132035;0.406154632568359;0;0.406154632568359
61;10;5;5;10;"OPTIMAL";4;0;2;1266405;1087360;179045;1.0067195892334;0;1.0067195892334
62;10;5;5;10;"OPTIMAL";4;0;1;726102;574230;151872;0.44713020324707;0;0.44713020324707
63;10;5;5;10;"OPTIMAL";2;0;1;927800;554480;373320;0.896829605102539;0;0.896829605102539
64;10;5;5;10;"INFEASIBLE";0;1;4;148306;76540;71766;0.103647232055664;0.0904827117919922;0.194129943847656
65;10;5;5;10;"OPTIMAL";5;1;1;1001757;925000;76757;0.205781936645508;0;0.205781936645508
66;10;5;5;10;"OPTIMAL";3;2;2;770908;552750;218158;0.165914535522461;0;0.165914535522461
67;10;5;5;10;"OPTIMAL";4;0;2;1435091;1087360;347731;0.683536529541016;0;0.683536529541016
68;10;5;5;10;"INFEASIBLE";0;2;3;581708;84300;497408;0.121498107910156;0.0937614440917969;0.215259552001953
69;10;5;5;10;"OPTIMAL";4;0;0;695683;540000;155683;0.203123092651367;0;0.203123092651367
70;10;5;5;10;"OPTIMAL";3;1;4;1065417;890910;174507;1.81749534606934;0;1.81749534606934
71;10;5;5;10;"OPTIMAL";4;2;1;1147349;887160;260189;0.400224685668945;0;0.400224685668945
72;10;5;5;10;"OPTIMAL";2;2;1;597752;496220;101532;0.55030632019043;0;0.55030632019043
73;10;5;5;10;"OPTIMAL";4;0;2;819867;752500;67367;0.190500259399414;0;0.190500259399414
74;10;5;5;10;"OPTIMAL";2;1;3;899160;597440;301720;0.887643814086914;0;0.887643814086914
75;10;5;5;10;"INFEASIBLE";0;1;2;132580;53700;78880;0.109357833862305;0.0781345367431641;0.187492370605469
76;10;5;5;10;"OPTIMAL";5;0;1;1205767;1069260;136507;0.590272903442383;0;0.590272903442383
77;10;5;5;10;"OPTIMAL";4;2;2;1495770;1198230;297540;1.14911842346191;0;1.14911842346191
78;10;5;5;10;"OPTIMAL";5;1;2;1151819;1076180;75639;0.734643936157227;0;0.734643936157227
79;10;5;5;10;"INFEASIBLE";6;2;4;2088393;1838190;250203;0.106834411621094;0.124946594238281;0.231781005859375
80;10;5;5;10;"INFEASIBLE";0;1;2;543716;53700;490016;0.109386444091797;0.0781269073486328;0.18751335144043
81;10;5;5;10;"OPTIMAL";3;1;3;811061;574610;236451;0.406267166137695;0;0.406267166137695
82;10;5;5;10;"OPTIMAL";3;0;2;661089;470480;190609;0.171869277954102;0;0.171869277954102
83;10;5;5;10;"OPTIMAL";4;1;1;937161;837320;99841;0.246969223022461;0;0.246969223022461
84;10;5;5;10;"INFEASIBLE";0;2;2;128064;66890;61174;0.109359741210938;0.0781307220458984;0.187490463256836
85;10;5;5;10;"INFEASIBLE";0;2;4;147185;104900;42285;0.137264251708984;0.0937614440917969;0.231025695800781
86;10;5;5;10;"OPTIMAL";3;1;0;764286;535800;228486;0.357709884643555;0;0.357709884643555
87;10;5;5;10;"OPTIMAL";2;3;1;679977;604580;75397;0.85338020324707;0;0.85338020324707
88;10;5;5;10;"INFEASIBLE";10;4;5;3385320;3095400;289920;0.109386444091797;0.184324264526367;0.293710708618164
89;10;5;5;10;"OPTIMAL";4;0;0;795488;705600;89888;0.204103469848633;0;0.204103469848633
90;10;5;5;10;"OPTIMAL";5;0;0;1021656;907200;114456;0.430950164794922;0;0.430950164794922
91;10;5;5;10;"INFEASIBLE";0;0;4;101872;72400;29472;0.106143951416016;0.0781021118164062;0.184246063232422
92;10;5;5;10;"OPTIMAL";5;1;1;1470452;1176370;294082;0.647693634033203;0;0.647693634033203
93;10;5;5;10;"INFEASIBLE";7;0;4;2449696;2136400;313296;0.10936164855957;0.109247207641602;0.218608856201172
94;10;5;5;10;"INFEASIBLE";0;1;2;82651;45770;36881;0.121721267700195;0.15400505065918;0.275726318359375
95;10;5;5;10;"OPTIMAL";3;2;1;825202;745820;79382;1.96538925170898;0;1.96538925170898
96;10;5;5;10;"OPTIMAL";2;1;3;447839;392280;55559;0.187482833862305;0;0.187482833862305
97;10;5;5;10;"OPTIMAL";4;1;0;1569067;1210500;358567;1.11362457275391;0;1.11362457275391
98;10;5;5;10;"OPTIMAL";8;3;2;2680115;2395980;284135;0.953468322753906;0;0.953468322753906
99;10;5;5;10;"OPTIMAL";2;2;2;682986;543730;139256;0.818538665771484;0;0.818538665771484
100;10;5;5;10;"INFEASIBLE";0;3;2;578485;84390;494095;0.115690231323242;0.0946311950683594;0.210321426391602
1;10;5;5;20;"OPTIMAL";3;1;0;801410;720900;80510;2.9904899597168;0;2.9904899597168
2;10;5;5;20;"OPTIMAL";4;0;0;1249566;996000;253566;0.812803268432617;0;0.812803268432617
